Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Philippines,321,233,Others,2.1,580,5.24
Philippines,335,298,Others,2.68,878,7.92
Philippines,349,578,Others,5.21,1456,13.13
Philippines,370,530,Others,4.77,1986,17.9
Philippines,384,556,Others,5.01,2542,22.91
Philippines,398,451,Others,4.06,2993,26.97
Philippines,412,303,Others,2.73,3296,29.7
Philippines,426,780,Beta,7.02,4076,36.72
Philippines,440,1016,Beta,9.15,5092,45.87
Philippines,454,386,Beta,3.48,5478,49.35
Philippines,468,394,Beta,3.55,5872,52.9
Philippines,482,343,Beta,3.09,6215,55.99
Philippines,496,331,Beta,2.98,6546,58.97
Philippines,510,575,Beta,5.18,7121,64.15
Philippines,524,836,Beta,7.53,7957,71.68
Philippines,538,886,Beta,7.98,8843,79.66
Philippines,552,1114,Delta,10.03,9957,89.69
Philippines,566,1400,Delta,12.61,11357,102.3
Philippines,580,1119,Delta,10.08,12476,112.38
Philippines,594,262,Delta,2.36,12738,114.74
Philippines,692,4,0,0.04,12742,114.78
Philippines,706,24,0,0.22,12766,115.0
Philippines,720,15,0,0.14,12781,115.14
Poland,111,59,Others,1.56,59,1.56
Poland,125,26,0,0.69,85,2.25
Poland,139,23,0,0.61,108,2.86
Poland,153,4,0,0.11,112,2.97
Poland,223,3,0,0.08,115,3.05
Poland,237,6,0,0.16,121,3.21
Poland,251,6,0,0.16,127,3.37
Poland,265,2,0,0.05,129,3.42
Poland,279,1,0,0.03,130,3.45
Poland,293,6,0,0.16,136,3.61
Poland,307,16,0,0.42,152,4.03
Poland,321,27,0,0.71,179,4.74
Poland,335,53,Others,1.4,232,6.14
Poland,349,176,Others,4.66,408,10.8
Poland,370,259,Others,6.85,667,17.65
Poland,384,379,Others,10.03,1046,27.68
Poland,398,729,Alpha,19.29,1775,46.97
Poland,412,1485,Alpha,39.29,3260,86.26
Poland,426,2146,Alpha,56.78,5406,143.04
Poland,440,1803,Alpha,47.7,7209,190.74
Poland,454,2782,Alpha,73.6,9991,264.34
Poland,468,2636,Alpha,69.74,12627,334.08
Poland,482,2568,Alpha,67.94,15195,402.02
Poland,496,1627,Alpha,43.05,16822,445.07
Poland,510,621,Alpha,16.43,17443,461.5
Poland,524,150,Alpha,3.97,17593,465.47
Poland,538,186,Delta,4.92,17779,470.39
Poland,552,243,Delta,6.43,18022,476.82
Poland,566,333,Delta,8.81,18355,485.63
Poland,580,751,Delta,19.87,19106,505.5
Poland,594,935,Delta,24.74,20041,530.24
Poland,608,1424,Delta,37.67,21465,567.91
Poland,622,1724,Delta,45.61,23189,613.52
Poland,636,2282,Delta,60.38,25471,673.9
Poland,650,2790,Delta,73.82,28261,747.72
Poland,664,4144,Delta,109.64,32405,857.36
Poland,678,2259,Delta,59.77,34664,917.13
Poland,692,3585,Delta,94.85,38249,1011.98
Poland,706,3079,Delta,81.46,41328,1093.44
Poland,720,1619,Delta,42.83,42947,1136.27
Poland,727,156,Delta,4.13,43103,1140.4
Portugal,111,26,0,2.56,26,2.56
Portugal,125,28,0,2.75,54,5.31
Portugal,139,92,Others,9.05,146,14.36
Portugal,153,37,Others,3.64,183,18.0
Portugal,167,53,Others,5.21,236,23.21
Portugal,181,27,0,2.66,263,25.87
Portugal,223,36,Others,3.54,299,29.41
Portugal,237,3,0,0.3,302,29.71
Portugal,279,1,0,0.1,303,29.81
Portugal,293,27,0,2.66,330,32.47
Portugal,307,372,Others,36.59,702,69.06
Portugal,321,32,Others,3.15,734,72.21
Portugal,335,44,Others,4.33,778,76.54
Portugal,349,532,Others,52.32,1310,128.86
Portugal,370,737,Others,72.48,2047,201.34
Portugal,384,201,Others,19.77,2248,221.11
Portugal,398,901,Alpha,88.61,3149,309.72
Portugal,412,735,Alpha,72.29,3884,382.01
Portugal,426,443,Alpha,43.57,4327,425.58
Portugal,440,70,Alpha,6.88,4397,432.46
Portugal,454,1586,Alpha,155.98,5983,588.44
Portugal,468,98,Alpha,9.64,6081,598.08
Portugal,482,1061,Alpha,104.35,7142,702.43
Portugal,496,110,Delta,10.82,7252,713.25
Portugal,510,1247,Delta,122.64,8499,835.89
Portugal,524,1170,Delta,115.07,9669,950.96
Portugal,538,1132,Delta,111.33,10801,1062.29
Portugal,552,1250,Delta,122.94,12051,1185.23
Portugal,566,955,Delta,93.92,13006,1279.15
Portugal,580,1002,Delta,98.55,14008,1377.7
Portugal,594,1110,Delta,109.17,15118,1486.87
Portugal,608,1093,Delta,107.49,16211,1594.36
Portugal,622,1041,Delta,102.38,17252,1696.74
Portugal,636,891,Delta,87.63,18143,1784.37
Portugal,650,1079,Delta,106.12,19222,1890.49
Portugal,664,958,Delta,94.22,20180,1984.71
Portugal,678,1289,Delta,126.77,21469,2111.48
Portugal,692,916,Delta,90.09,22385,2201.57
Portugal,706,910,Delta,89.5,23295,2291.07
Portugal,720,302,Omicron,29.7,23597,2320.77
Qatar,111,172,Others,58.69,172,58.69
Qatar,125,175,Others,59.72,347,118.41
Qatar,139,179,Others,61.08,526,179.49
Qatar,153,154,Others,52.55,680,232.04
Qatar,167,97,Others,33.1,777,265.14
Qatar,181,61,Others,20.82,838,285.96
Qatar,195,8,0,2.73,846,288.69
Qatar,209,90,Others,30.71,936,319.4
Qatar,223,47,Others,16.04,983,335.44
Qatar,237,57,Others,19.45,1040,354.89
Qatar,251,12,0,4.09,1052,358.98
Qatar,265,34,Others,11.6,1086,370.58
Qatar,279,21,0,7.17,1107,377.75
Qatar,293,14,0,4.78,1121,382.53
Qatar,307,20,0,6.82,1141,389.35
Qatar,321,23,0,7.85,1164,397.2
Qatar,335,2,0,0.68,1166,397.88
Qatar,349,159,Others,54.26,1325,452.14
Qatar,370,26,0,8.87,1351,461.01
Qatar,384,68,Others,23.2,1419,484.21
Qatar,398,94,Alpha,32.08,1513,516.29
Qatar,412,90,Alpha,30.71,1603,547.0
Qatar,426,121,Beta,41.29,1724,588.29
Qatar,440,71,Beta,24.23,1795,612.52
Qatar,454,119,Beta,40.61,1914,653.13
Qatar,468,350,Beta,119.43,2264,772.56
Qatar,482,195,Beta,66.54,2459,839.1
Qatar,496,78,Delta,26.62,2537,865.72
Qatar,510,58,Delta,19.79,2595,885.51
Qatar,566,1,0,0.34,2596,885.85
Qatar,580,520,Delta,177.44,3116,1063.29
Qatar,594,444,Delta,151.51,3560,1214.8
Qatar,608,183,Delta,62.45,3743,1277.25
Qatar,622,84,Delta,28.66,3827,1305.91
Qatar,636,13,0,4.44,3840,1310.35
Qatar,650,50,Delta,17.06,3890,1327.41
Qatar,664,75,Delta,25.59,3965,1353.0
Qatar,678,82,Delta,27.98,4047,1380.98
Romania,111,34,Others,1.78,34,1.78
Romania,125,18,0,0.94,52,2.72
Romania,139,18,0,0.94,70,3.66
Romania,153,17,0,0.89,87,4.55
Romania,167,10,0,0.52,97,5.07
Romania,181,23,0,1.2,120,6.27
Romania,195,83,Others,4.34,203,10.61
Romania,209,15,0,0.78,218,11.39
Romania,223,79,Others,4.13,297,15.52
Romania,237,51,Others,2.67,348,18.19
Romania,251,68,Others,3.56,416,21.75
Romania,265,20,0,1.05,436,22.8
Romania,279,54,Others,2.82,490,25.62
Romania,293,86,Others,4.5,576,30.12
Romania,307,136,Others,7.11,712,37.23
Romania,321,173,Others,9.04,885,46.27
Romania,335,101,Others,5.28,986,51.55
Romania,349,165,Others,8.63,1151,60.18
Romania,370,94,Others,4.91,1245,65.09
Romania,384,168,Alpha,8.78,1413,73.87
Romania,398,168,Alpha,8.78,1581,82.65
Romania,412,269,Alpha,14.06,1850,96.71
Romania,426,267,Alpha,13.96,2117,110.67
Romania,440,304,Alpha,15.89,2421,126.56
Romania,454,193,Alpha,10.09,2614,136.65
Romania,468,133,Alpha,6.95,2747,143.6
Romania,482,167,Alpha,8.73,2914,152.33
Romania,496,152,Alpha,7.95,3066,160.28
Romania,510,119,Alpha,6.22,3185,166.5
Romania,524,72,Alpha,3.76,3257,170.26
Romania,538,58,Delta,3.03,3315,173.29
Romania,552,97,Delta,5.07,3412,178.36
Romania,566,262,Delta,13.7,3674,192.06
Romania,580,281,Delta,14.69,3955,206.75
Romania,594,587,Delta,30.69,4542,237.44
Romania,608,1059,Delta,55.36,5601,292.8
Romania,622,989,Delta,51.7,6590,344.5
Romania,636,893,Delta,46.69,7483,391.19
Romania,650,614,Delta,32.1,8097,423.29
Romania,664,232,Delta,12.13,8329,435.42
Romania,678,132,Delta,6.9,8461,442.32
Romania,692,86,Delta,4.5,8547,446.82
Romania,706,253,Delta,13.23,8800,460.05
Romania,720,54,Omicron,2.82,8854,462.87
Russia,111,65,Others,0.45,65,0.45
Russia,125,122,Others,0.84,187,1.29
Russia,139,154,Others,1.06,341,2.35
Russia,153,63,Others,0.43,404,2.78
Russia,167,37,Others,0.25,441,3.03
Russia,181,77,Others,0.53,518,3.56
Russia,195,53,Others,0.36,571,3.92
Russia,209,59,Others,0.4,630,4.32
Russia,223,73,Others,0.5,703,4.82
Russia,237,134,Others,0.92,837,5.74
Russia,251,228,Others,1.56,1065,7.3
Russia,265,228,Others,1.56,1293,8.86
Russia,279,104,Others,0.71,1397,9.57
Russia,293,91,Others,0.62,1488,10.19
Russia,307,275,Others,1.88,1763,12.07
Russia,321,145,Others,0.99,1908,13.06
Russia,335,188,Others,1.29,2096,14.35
Russia,349,295,Others,2.02,2391,16.37
Russia,370,74,Others,0.51,2465,16.88
Russia,384,19,0,0.13,2484,17.01
Russia,398,304,Others,2.08,2788,19.09
Russia,412,196,Others,1.34,2984,20.43
Russia,426,263,Others,1.8,3247,22.23
Russia,440,220,Others,1.51,3467,23.74
Russia,454,313,Others,2.15,3780,25.89
Russia,468,313,Others,2.15,4093,28.04
Russia,482,291,Others,1.99,4384,30.03
Russia,496,511,Delta,3.5,4895,33.53
Russia,510,904,Delta,6.2,5799,39.73
Russia,524,543,Delta,3.72,6342,43.45
Russia,538,665,Delta,4.56,7007,48.01
Russia,552,214,Delta,1.47,7221,49.48
Russia,566,256,Delta,1.75,7477,51.23
Russia,580,227,Delta,1.56,7704,52.79
Russia,594,277,Delta,1.9,7981,54.69
Russia,608,380,Delta,2.6,8361,57.29
Russia,622,425,Delta,2.91,8786,60.2
Russia,636,709,Delta,4.86,9495,65.06
Russia,650,926,Delta,6.35,10421,71.41
Russia,664,524,Delta,3.59,10945,75.0
Russia,678,327,Delta,2.24,11272,77.24
Russia,692,151,Delta,1.03,11423,78.27
Russia,706,242,Omicron,1.66,11665,79.93
Rwanda,139,1,0,0.08,1,0.08
Rwanda,153,8,0,0.6,9,0.68
Rwanda,181,4,0,0.3,13,0.98
Rwanda,195,4,0,0.3,17,1.28
Rwanda,209,11,0,0.83,28,2.11
Rwanda,223,59,Others,4.44,87,6.55
Rwanda,237,5,0,0.38,92,6.93
Rwanda,279,10,0,0.75,102,7.68
Rwanda,293,8,0,0.6,110,8.28
Rwanda,321,2,0,0.15,112,8.43
Rwanda,335,47,Others,3.54,159,11.97
Rwanda,349,44,Others,3.31,203,15.28
Rwanda,370,56,Others,4.22,259,19.5
Rwanda,384,21,0,1.58,280,21.08
Rwanda,398,21,0,1.58,301,22.66
Rwanda,412,10,0,0.75,311,23.41
Rwanda,426,4,0,0.3,315,23.71
Rwanda,440,21,0,1.58,336,25.29
Rwanda,454,6,0,0.45,342,25.74
Rwanda,468,5,0,0.38,347,26.12
Rwanda,482,8,0,0.6,355,26.72
Rwanda,496,4,0,0.3,359,27.02
Rwanda,510,6,0,0.45,365,27.47
Rwanda,524,119,Delta,8.96,484,36.43
Rwanda,538,59,Delta,4.44,543,40.87
Rwanda,552,21,0,1.58,564,42.45
Rwanda,566,56,Delta,4.22,620,46.67
Rwanda,580,12,0,0.9,632,47.57
Rwanda,594,40,Delta,3.01,672,50.58
Rwanda,608,5,0,0.38,677,50.96
Rwanda,622,5,0,0.38,682,51.34
Rwanda,650,7,0,0.53,689,51.87
Senegal,111,38,Others,2.21,38,2.21
Senegal,125,86,Others,5.0,124,7.21
Senegal,139,28,0,1.63,152,8.84
Senegal,153,116,Others,6.75,268,15.59
Senegal,167,21,0,1.22,289,16.81
Senegal,181,16,0,0.93,305,17.74
Senegal,195,27,0,1.57,332,19.31
Senegal,209,31,Others,1.8,363,21.11
Senegal,223,18,0,1.05,381,22.16
Senegal,237,9,0,0.52,390,22.68
Senegal,251,19,0,1.1,409,23.78
Senegal,265,8,0,0.47,417,24.25
Senegal,279,11,0,0.64,428,24.89
Senegal,293,10,0,0.58,438,25.47
Senegal,307,11,0,0.64,449,26.11
Senegal,321,25,0,1.45,474,27.56
Senegal,335,64,Others,3.72,538,31.28
Senegal,349,267,Others,15.53,805,46.81
Senegal,370,83,Others,4.83,888,51.64
Senegal,384,109,Others,6.34,997,57.98
Senegal,398,53,Others,3.08,1050,61.06
Senegal,412,44,Others,2.56,1094,63.62
Senegal,426,59,Others,3.43,1153,67.05
Senegal,440,78,Others,4.54,1231,71.59
Senegal,454,105,Alpha,6.11,1336,77.7
Senegal,468,136,Others,7.91,1472,85.61
Senegal,482,79,Eta,4.59,1551,90.2
Senegal,496,117,Eta,6.8,1668,97.0
Senegal,510,173,Others,10.06,1841,107.06
Senegal,524,159,Others,9.25,2000,116.31
Senegal,538,347,Delta,20.18,2347,136.49
Senegal,552,289,Delta,16.81,2636,153.3
Senegal,566,281,Delta,16.34,2917,169.64
Senegal,580,120,Delta,6.98,3037,176.62
Senegal,594,102,Delta,5.93,3139,182.55
Senegal,608,21,0,1.22,3160,183.77
Senegal,622,5,0,0.29,3165,184.06
Senegal,636,6,0,0.35,3171,184.41
Senegal,650,18,0,1.05,3189,185.46
Senegal,664,10,0,0.58,3199,186.04
Senegal,678,6,0,0.35,3205,186.39
Senegal,692,22,0,1.28,3227,187.67
Senegal,706,20,0,1.16,3247,188.83
Senegal,720,22,0,1.28,3269,190.11
Serbia,111,30,Others,4.37,30,4.37
Serbia,125,8,0,1.16,38,5.53
Serbia,139,3,0,0.44,41,5.97
Serbia,153,11,0,1.6,52,7.57
Serbia,167,13,0,1.89,65,9.46
Serbia,181,27,0,3.93,92,13.39
Serbia,195,33,Others,4.8,125,18.19
Serbia,209,21,0,3.06,146,21.25
Serbia,223,3,0,0.44,149,21.69
Serbia,237,2,0,0.29,151,21.98
Serbia,251,18,0,2.62,169,24.6
Serbia,265,30,Others,4.37,199,28.97
Serbia,279,18,0,2.62,217,31.59
Serbia,293,7,0,1.02,224,32.61
Serbia,307,14,0,2.04,238,34.65
Serbia,321,6,0,0.87,244,35.52
Serbia,335,9,0,1.31,253,36.83
Serbia,349,30,Others,4.37,283,41.2
Serbia,370,6,0,0.87,289,42.07
Serbia,384,14,0,2.04,303,44.11
Serbia,398,12,0,1.75,315,45.86
Serbia,412,17,0,2.47,332,48.33
Serbia,426,11,0,1.6,343,49.93
Serbia,440,1,0,0.15,344,50.08
Serbia,454,9,0,1.31,353,51.39
Serbia,468,15,0,2.18,368,53.57
Serbia,482,29,0,4.22,397,57.79
Serbia,496,18,0,2.62,415,60.41
Serbia,510,5,0,0.73,420,61.14
Serbia,524,1,0,0.15,421,61.29
Serbia,538,16,0,2.33,437,63.62
Serbia,552,18,0,2.62,455,66.24
Serbia,566,9,0,1.31,464,67.55
Serbia,580,2,0,0.29,466,67.84
Serbia,594,14,0,2.04,480,69.88
Serbia,608,1,0,0.15,481,70.03
Serbia,622,1,0,0.15,482,70.18
Serbia,636,22,0,3.2,504,73.38
Serbia,664,21,0,3.06,525,76.44
Serbia,678,1,0,0.15,526,76.59
Serbia,692,29,0,4.22,555,80.81
Serbia,706,5,0,0.73,560,81.54
Seychelles,167,2,0,20.22,2,20.22
Seychelles,251,1,0,10.11,3,30.33
Seychelles,265,1,0,10.11,4,40.44
Seychelles,349,5,0,50.55,9,90.99
Seychelles,384,2,0,20.22,11,111.21
Seychelles,398,1,0,10.11,12,121.32
Seychelles,454,1,0,10.11,13,131.43
Seychelles,468,3,0,30.33,16,161.76
Seychelles,482,2,0,20.22,18,181.98
Seychelles,496,44,Beta,444.85,62,626.83
Seychelles,510,54,Delta,545.95,116,1172.78
Seychelles,524,15,0,151.65,131,1324.43
Seychelles,538,4,0,40.44,135,1364.87
Seychelles,552,10,0,101.1,145,1465.97
Seychelles,566,23,0,232.53,168,1698.5
Seychelles,580,97,Delta,980.69,265,2679.19
Seychelles,594,57,Delta,576.28,322,3255.47
Seychelles,608,83,Delta,839.15,405,4094.62
Seychelles,622,59,Delta,596.5,464,4691.12
Seychelles,636,58,Delta,586.39,522,5277.51
Seychelles,650,21,0,212.31,543,5489.82
Seychelles,664,50,Delta,505.51,593,5995.33
Seychelles,678,130,Delta,1314.33,723,7309.66
Seychelles,692,29,0,293.2,752,7602.86
Singapore,111,112,Others,20.54,112,20.54
Singapore,125,72,Others,13.2,184,33.74
Singapore,139,61,Others,11.19,245,44.93
Singapore,153,48,Others,8.8,293,53.73
Singapore,167,74,Others,13.57,367,67.3
Singapore,181,73,Others,13.39,440,80.69
Singapore,195,22,0,4.03,462,84.72
Singapore,209,18,0,3.3,480,88.02
Singapore,223,28,0,5.13,508,93.15
Singapore,237,24,0,4.4,532,97.55
Singapore,251,11,0,2.02,543,99.57
Singapore,265,27,0,4.95,570,104.52
Singapore,279,24,0,4.4,594,108.92
Singapore,293,23,0,4.22,617,113.14
Singapore,307,26,0,4.77,643,117.91
Singapore,321,24,0,4.4,667,122.31
Singapore,335,36,Others,6.6,703,128.91
Singapore,349,98,Others,17.97,801,146.88
Singapore,370,67,Others,12.29,868,159.17
Singapore,384,74,Others,13.57,942,172.74
Singapore,398,42,Others,7.7,984,180.44
Singapore,412,31,Others,5.68,1015,186.12
Singapore,426,45,Others,8.25,1060,194.37
Singapore,440,164,Beta,30.07,1224,224.44
Singapore,454,188,Beta,34.47,1412,258.91
Singapore,468,191,Delta,35.02,1603,293.93
Singapore,482,220,Delta,40.34,1823,334.27
Singapore,496,330,Delta,60.51,2153,394.78
Singapore,510,178,Delta,32.64,2331,427.42
Singapore,524,217,Delta,39.79,2548,467.21
Singapore,538,75,Delta,13.75,2623,480.96
Singapore,552,836,Delta,153.29,3459,634.25
Singapore,566,864,Delta,158.43,4323,792.68
Singapore,580,643,Delta,117.9,4966,910.58
Singapore,594,1008,Delta,184.83,5974,1095.41
Singapore,608,700,Delta,128.36,6674,1223.77
Singapore,622,611,Delta,112.04,7285,1335.81
Singapore,636,571,Delta,104.7,7856,1440.51
Singapore,650,537,Delta,98.47,8393,1538.98
Singapore,664,542,Delta,99.38,8935,1638.36
Singapore,678,466,Delta,85.45,9401,1723.81
Singapore,692,424,Delta,77.75,9825,1801.56
Singapore,706,694,Omicron,127.26,10519,1928.82
Singapore,720,562,Omicron,103.05,11081,2031.87
Sint Maarten (Dutch part),370,10,0,230.3,10,230.3
Sint Maarten (Dutch part),398,40,Others,921.21,50,1151.51
Sint Maarten (Dutch part),412,5,0,115.15,55,1266.66
Sint Maarten (Dutch part),426,7,0,161.21,62,1427.87
Sint Maarten (Dutch part),440,40,Alpha,921.21,102,2349.08
Sint Maarten (Dutch part),454,20,0,460.61,122,2809.69
Sint Maarten (Dutch part),468,33,Alpha,760.0,155,3569.69
Sint Maarten (Dutch part),482,28,0,644.85,183,4214.54
Sint Maarten (Dutch part),496,111,Alpha,2556.37,294,6770.91
Sint Maarten (Dutch part),510,51,Alpha,1174.55,345,7945.46
Sint Maarten (Dutch part),524,68,Alpha,1566.06,413,9511.52
Sint Maarten (Dutch part),538,39,Alpha,898.18,452,10409.7
Sint Maarten (Dutch part),552,67,Delta,1543.03,519,11952.73
Sint Maarten (Dutch part),566,147,Delta,3385.46,666,15338.19
Sint Maarten (Dutch part),580,425,Delta,9787.89,1091,25126.08
Sint Maarten (Dutch part),594,284,Delta,6540.61,1375,31666.69
Sint Maarten (Dutch part),608,148,Delta,3408.49,1523,35075.18
Sint Maarten (Dutch part),622,153,Delta,3523.64,1676,38598.82
Sint Maarten (Dutch part),636,34,Delta,783.03,1710,39381.85
Sint Maarten (Dutch part),650,39,Delta,898.18,1749,40280.03
Sint Maarten (Dutch part),664,17,0,391.52,1766,40671.55
Sint Maarten (Dutch part),678,20,0,460.61,1786,41132.16
Sint Maarten (Dutch part),692,43,Delta,990.3,1829,42122.46
Sint Maarten (Dutch part),706,72,Omicron,1658.18,1901,43780.64
Slovakia,111,3,0,0.55,3,0.55
Slovakia,125,1,0,0.18,4,0.73
Slovakia,167,2,0,0.37,6,1.1
Slovakia,181,1,0,0.18,7,1.28
Slovakia,195,1,0,0.18,8,1.46
Slovakia,209,2,0,0.37,10,1.83
Slovakia,223,1,0,0.18,11,2.01
Slovakia,237,4,0,0.73,15,2.74
Slovakia,251,6,0,1.1,21,3.84
Slovakia,265,1,0,0.18,22,4.02
Slovakia,279,1,0,0.18,23,4.2
Slovakia,293,1,0,0.18,24,4.38
Slovakia,307,15,0,2.75,39,7.13
Slovakia,321,55,Others,10.07,94,17.2
Slovakia,335,1,0,0.18,95,17.38
Slovakia,349,148,Others,27.1,243,44.48
Slovakia,370,30,Alpha,5.49,273,49.97
Slovakia,384,117,Alpha,21.43,390,71.4
Slovakia,398,62,Alpha,11.35,452,82.75
Slovakia,412,437,Alpha,80.03,889,162.78
Slovakia,426,583,Alpha,106.76,1472,269.54
Slovakia,440,660,Alpha,120.86,2132,390.4
Slovakia,454,616,Alpha,112.81,2748,503.21
Slovakia,468,337,Alpha,61.71,3085,564.92
Slovakia,482,338,Alpha,61.9,3423,626.82
Slovakia,496,691,Alpha,126.54,4114,753.36
Slovakia,510,594,Alpha,108.78,4708,862.14
Slovakia,524,249,Alpha,45.6,4957,907.74
Slovakia,538,242,Delta,44.32,5199,952.06
Slovakia,552,271,Delta,49.63,5470,1001.69
Slovakia,566,372,Delta,68.12,5842,1069.81
Slovakia,580,619,Delta,113.35,6461,1183.16
Slovakia,594,782,Delta,143.2,7243,1326.36
Slovakia,608,1205,Delta,220.67,8448,1547.03
Slovakia,622,845,Delta,154.74,9293,1701.77
Slovakia,636,1710,Delta,313.15,11003,2014.92
Slovakia,650,1733,Delta,317.36,12736,2332.28
Slovakia,664,2290,Delta,419.36,15026,2751.64
Slovakia,678,1254,Delta,229.64,16280,2981.28
Slovakia,692,1512,Delta,276.89,17792,3258.17
Slovakia,706,248,Delta,45.42,18040,3303.59
Slovakia,720,51,Delta,9.34,18091,3312.93
Slovenia,111,4,0,1.92,4,1.92
Slovenia,139,4,0,1.92,8,3.84
Slovenia,153,11,0,5.29,19,9.13
Slovenia,167,52,Others,25.02,71,34.15
Slovenia,181,58,Others,27.9,129,62.05
Slovenia,195,65,Others,31.27,194,93.32
Slovenia,209,76,Others,36.56,270,129.88
Slovenia,223,101,Others,48.59,371,178.47
Slovenia,237,176,Others,84.67,547,263.14
Slovenia,251,168,Others,80.82,715,343.96
Slovenia,265,341,Others,164.04,1056,508.0
Slovenia,279,357,Others,171.74,1413,679.74
Slovenia,293,892,Others,429.11,2305,1108.85
Slovenia,307,138,Others,66.39,2443,1175.24
Slovenia,321,970,Others,466.63,3413,1641.87
Slovenia,335,889,Others,427.67,4302,2069.54
Slovenia,349,1101,Others,529.65,5403,2599.19
Slovenia,370,370,Others,177.99,5773,2777.18
Slovenia,384,1590,Others,764.89,7363,3542.07
Slovenia,398,1290,Others,620.57,8653,4162.64
Slovenia,412,1464,Others,704.28,10117,4866.92
Slovenia,426,1309,Alpha,629.71,11426,5496.63
Slovenia,440,1664,Alpha,800.49,13090,6297.12
Slovenia,454,2054,Alpha,988.11,15144,7285.23
Slovenia,468,1981,Alpha,952.99,17125,8238.22
Slovenia,482,1272,Alpha,611.91,18397,8850.13
Slovenia,496,701,Alpha,337.23,19098,9187.36
Slovenia,510,658,Alpha,316.54,19756,9503.9
Slovenia,524,385,Alpha,185.21,20141,9689.11
Slovenia,538,474,Delta,228.02,20615,9917.13
Slovenia,552,749,Delta,360.32,21364,10277.45
Slovenia,566,1341,Delta,645.11,22705,10922.56
Slovenia,580,2022,Delta,972.71,24727,11895.27
Slovenia,594,2598,Delta,1249.81,27325,13145.08
Slovenia,608,2162,Delta,1040.06,29487,14185.14
Slovenia,622,2328,Delta,1119.92,31815,15305.06
Slovenia,636,2737,Delta,1316.67,34552,16621.73
Slovenia,650,2838,Delta,1365.26,37390,17986.99
Slovenia,664,2352,Delta,1131.46,39742,19118.45
Slovenia,678,2729,Delta,1312.83,42471,20431.28
Slovenia,692,2071,Delta,996.28,44542,21427.56
Slovenia,706,1547,Delta,744.21,46089,22171.77
South Africa,111,135,Others,2.25,135,2.25
South Africa,125,93,Others,1.55,228,3.8
South Africa,139,105,Others,1.75,333,5.55
South Africa,153,190,Others,3.16,523,8.71
South Africa,167,290,Others,4.83,813,13.54
South Africa,181,470,Others,7.83,1283,21.37
South Africa,195,551,Others,9.18,1834,30.55
South Africa,209,220,Others,3.66,2054,34.21
South Africa,223,129,Others,2.15,2183,36.36
South Africa,237,356,Others,5.93,2539,42.29
South Africa,251,223,Others,3.71,2762,46.0
South Africa,265,304,Others,5.06,3066,51.06
South Africa,279,358,Others,5.96,3424,57.02
South Africa,293,478,Beta,7.96,3902,64.98
South Africa,307,418,Beta,6.96,4320,71.94
South Africa,321,488,Beta,8.13,4808,80.07
South Africa,335,546,Beta,9.09,5354,89.16
South Africa,349,1541,Beta,25.67,6895,114.83
South Africa,370,566,Beta,9.43,7461,124.26
South Africa,384,393,Beta,6.55,7854,130.81
South Africa,398,296,Beta,4.93,8150,135.74
South Africa,412,225,Beta,3.75,8375,139.49
South Africa,426,448,Beta,7.46,8823,146.95
South Africa,440,324,Beta,5.4,9147,152.35
South Africa,454,250,Beta,4.16,9397,156.51
South Africa,468,390,Beta,6.5,9787,163.01
South Africa,482,545,Beta,9.08,10332,172.09
South Africa,496,646,Beta,10.76,10978,182.85
South Africa,510,1101,Delta,18.34,12079,201.19
South Africa,524,1661,Delta,27.66,13740,228.85
South Africa,538,2226,Delta,37.07,15966,265.92
South Africa,552,1667,Delta,27.76,17633,293.68
South Africa,566,1601,Delta,26.66,19234,320.34
South Africa,580,1242,Delta,20.69,20476,341.03
South Africa,594,1269,Delta,21.14,21745,362.17
South Africa,608,925,Delta,15.41,22670,377.58
South Africa,622,522,Delta,8.69,23192,386.27
South Africa,636,453,Delta,7.54,23645,393.81
South Africa,650,217,Delta,3.61,23862,397.42
South Africa,664,116,Delta,1.93,23978,399.35
South Africa,678,1024,Omicron,17.05,25002,416.4
South Africa,692,1356,Omicron,22.58,26358,438.98
South Africa,706,415,Omicron,6.91,26773,445.89
South Africa,720,132,Omicron,2.2,26905,448.09
South Korea,111,48,Others,0.94,48,0.94
South Korea,125,64,Others,1.25,112,2.19
South Korea,139,165,Others,3.22,277,5.41
South Korea,153,108,Others,2.11,385,7.52
South Korea,167,159,Others,3.1,544,10.62
South Korea,181,110,Others,2.14,654,12.76
South Korea,195,98,Others,1.91,752,14.67
South Korea,209,123,Others,2.4,875,17.07
South Korea,223,176,Others,3.43,1051,20.5
South Korea,237,64,Others,1.25,1115,21.75
South Korea,251,63,Others,1.23,1178,22.98
South Korea,265,57,Others,1.11,1235,24.09
South Korea,279,84,Others,1.64,1319,25.73
South Korea,293,77,Others,1.5,1396,27.23
South Korea,307,171,Others,3.33,1567,30.56
South Korea,321,160,Others,3.12,1727,33.68
South Korea,335,178,Others,3.47,1905,37.15
South Korea,349,259,Others,5.05,2164,42.2
South Korea,370,146,Others,2.85,2310,45.05
South Korea,384,197,Others,3.84,2507,48.89
South Korea,398,242,Others,4.72,2749,53.61
South Korea,412,258,Others,5.03,3007,58.64
South Korea,426,271,Others,5.28,3278,63.92
South Korea,440,324,Others,6.32,3602,70.24
South Korea,454,408,Others,7.95,4010,78.19
