location,date,variant,num_sequences,perc_sequences,num_sequences_total
Switzerland,2021-08-09,B.1.258,0,0.0,4620
Switzerland,2021-08-09,B.1.221,0,0.0,4620
Switzerland,2021-08-09,B.1.1.519,0,0.0,4620
Switzerland,2021-08-09,B.1.177,0,0.0,4620
Switzerland,2021-08-09,Beta,2,0.04,4620
Switzerland,2021-08-09,Alpha,36,0.78,4620
Switzerland,2021-08-09,Gamma,9,0.19,4620
Switzerland,2021-08-09,Delta,4501,97.42,4620
Switzerland,2021-08-09,Kappa,0,0.0,4620
Switzerland,2021-08-09,Epsilon,0,0.0,4620
Switzerland,2021-08-09,Eta,0,0.0,4620
Switzerland,2021-08-09,Iota,1,0.02,4620
Switzerland,2021-08-09,Lambda,6,0.13,4620
Switzerland,2021-08-09,Mu,3,0.06,4620
Switzerland,2021-08-09,S:677H.Robin1,,,4620
Switzerland,2021-08-09,S:677P.Pelican,0,0.0,4620
Switzerland,2021-08-09,B.1.1.302,,,4620
Switzerland,2021-08-09,B.1.1.277,0,0.0,4620
Switzerland,2021-08-09,B.1.367,0,0.0,4620
Switzerland,2021-08-09,others,60,1.32,4620
Switzerland,2021-08-09,non_who,62,1.36,4620
Switzerland,2021-08-23,B.1.160,0,0.0,6601
Switzerland,2021-08-23,B.1.620,0,0.0,6601
Switzerland,2021-08-23,B.1.258,0,0.0,6601
Switzerland,2021-08-23,B.1.221,0,0.0,6601
Switzerland,2021-08-23,B.1.1.519,0,0.0,6601
Switzerland,2021-08-23,B.1.177,0,0.0,6601
Switzerland,2021-08-23,Beta,0,0.0,6601
Switzerland,2021-08-23,Alpha,12,0.18,6601
Switzerland,2021-08-23,Gamma,4,0.06,6601
Switzerland,2021-08-23,Delta,6573,99.58,6601
Switzerland,2021-08-23,Kappa,0,0.0,6601
Switzerland,2021-08-23,Epsilon,0,0.0,6601
Switzerland,2021-08-23,Eta,0,0.0,6601
Switzerland,2021-08-23,Iota,0,0.0,6601
Switzerland,2021-08-23,Lambda,2,0.03,6601
Switzerland,2021-08-23,Mu,0,0.0,6601
Switzerland,2021-08-23,S:677H.Robin1,,,6601
Switzerland,2021-08-23,S:677P.Pelican,0,0.0,6601
Switzerland,2021-08-23,B.1.1.302,,,6601
Switzerland,2021-08-23,B.1.1.277,0,0.0,6601
Switzerland,2021-08-23,B.1.367,0,0.0,6601
Switzerland,2021-08-23,others,10,0.15,6601
Switzerland,2021-08-23,non_who,10,0.15,6601
Switzerland,2021-09-06,B.1.160,0,0.0,4331
Switzerland,2021-09-06,B.1.620,1,0.02,4331
Switzerland,2021-09-06,B.1.258,0,0.0,4331
Switzerland,2021-09-06,B.1.221,0,0.0,4331
Switzerland,2021-09-06,B.1.1.519,0,0.0,4331
Switzerland,2021-09-06,B.1.177,0,0.0,4331
Switzerland,2021-09-06,Beta,0,0.0,4331
Switzerland,2021-09-06,Alpha,5,0.12,4331
Switzerland,2021-09-06,Gamma,0,0.0,4331
Switzerland,2021-09-06,Delta,4322,99.79,4331
Switzerland,2021-09-06,Kappa,0,0.0,4331
Switzerland,2021-09-06,Epsilon,0,0.0,4331
Switzerland,2021-09-06,Eta,0,0.0,4331
Switzerland,2021-09-06,Iota,0,0.0,4331
Switzerland,2021-09-06,Lambda,0,0.0,4331
Switzerland,2021-09-06,Mu,0,0.0,4331
Switzerland,2021-09-06,S:677H.Robin1,,,4331
Switzerland,2021-09-06,S:677P.Pelican,0,0.0,4331
Switzerland,2021-09-06,B.1.1.302,,,4331
Switzerland,2021-09-06,B.1.1.277,0,0.0,4331
Switzerland,2021-09-06,B.1.367,0,0.0,4331
Switzerland,2021-09-06,others,3,0.07,4331
Switzerland,2021-09-06,non_who,4,0.09,4331
Switzerland,2021-09-20,B.1.160,0,0.0,4371
Switzerland,2021-09-20,B.1.620,1,0.02,4371
Switzerland,2021-09-20,B.1.258,0,0.0,4371
Switzerland,2021-09-20,B.1.221,0,0.0,4371
Switzerland,2021-09-20,B.1.1.519,0,0.0,4371
Switzerland,2021-09-20,B.1.177,0,0.0,4371
Switzerland,2021-09-20,Beta,0,0.0,4371
Switzerland,2021-09-20,Alpha,0,0.0,4371
Switzerland,2021-09-20,Gamma,0,0.0,4371
Switzerland,2021-09-20,Delta,4370,99.98,4371
Switzerland,2021-09-20,Kappa,0,0.0,4371
Switzerland,2021-09-20,Epsilon,0,0.0,4371
Switzerland,2021-09-20,Eta,0,0.0,4371
Switzerland,2021-09-20,Iota,0,0.0,4371
Switzerland,2021-09-20,Lambda,0,0.0,4371
Switzerland,2021-09-20,Mu,0,0.0,4371
Switzerland,2021-09-20,S:677H.Robin1,,,4371
Switzerland,2021-09-20,S:677P.Pelican,0,0.0,4371
Switzerland,2021-09-20,B.1.1.302,,,4371
Switzerland,2021-09-20,B.1.1.277,0,0.0,4371
Switzerland,2021-09-20,B.1.367,0,0.0,4371
Switzerland,2021-09-20,others,0,0.0,4371
Switzerland,2021-09-20,non_who,1,0.02,4371
Switzerland,2021-10-04,B.1.160,0,0.0,3769
Switzerland,2021-10-04,B.1.620,0,0.0,3769
Switzerland,2021-10-04,B.1.258,0,0.0,3769
Switzerland,2021-10-04,B.1.221,0,0.0,3769
Switzerland,2021-10-04,B.1.1.519,0,0.0,3769
Switzerland,2021-10-04,B.1.177,0,0.0,3769
Switzerland,2021-10-04,Beta,0,0.0,3769
Switzerland,2021-10-04,Alpha,0,0.0,3769
Switzerland,2021-10-04,Gamma,0,0.0,3769
Switzerland,2021-10-04,Delta,3769,100.0,3769
Switzerland,2021-10-04,Kappa,0,0.0,3769
Switzerland,2021-10-04,Epsilon,0,0.0,3769
Switzerland,2021-10-04,Eta,0,0.0,3769
Switzerland,2021-10-04,Iota,0,0.0,3769
Switzerland,2021-10-04,Lambda,0,0.0,3769
Switzerland,2021-10-04,Mu,0,0.0,3769
Switzerland,2021-10-04,S:677H.Robin1,,,3769
Switzerland,2021-10-04,S:677P.Pelican,0,0.0,3769
Switzerland,2021-10-04,B.1.1.302,,,3769
Switzerland,2021-10-04,B.1.1.277,0,0.0,3769
Switzerland,2021-10-04,B.1.367,0,0.0,3769
Switzerland,2021-10-04,others,0,0.0,3769
Switzerland,2021-10-04,non_who,0,0.0,3769
Switzerland,2021-10-18,B.1.160,0,0.0,2595
Switzerland,2021-10-18,B.1.620,0,0.0,2595
Switzerland,2021-10-18,B.1.258,0,0.0,2595
Switzerland,2021-10-18,B.1.221,0,0.0,2595
Switzerland,2021-10-18,B.1.1.519,0,0.0,2595
Switzerland,2021-10-18,B.1.177,0,0.0,2595
Switzerland,2021-10-18,Beta,0,0.0,2595
Switzerland,2021-10-18,Alpha,0,0.0,2595
Switzerland,2021-10-18,Gamma,0,0.0,2595
Switzerland,2021-10-18,Delta,2594,99.96,2595
Switzerland,2021-10-18,Kappa,0,0.0,2595
Switzerland,2021-10-18,Epsilon,0,0.0,2595
Switzerland,2021-10-18,Eta,0,0.0,2595
Switzerland,2021-10-18,Iota,0,0.0,2595
Switzerland,2021-10-18,Lambda,0,0.0,2595
Switzerland,2021-10-18,Mu,0,0.0,2595
Switzerland,2021-10-18,S:677H.Robin1,,,2595
Switzerland,2021-10-18,S:677P.Pelican,0,0.0,2595
Switzerland,2021-10-18,B.1.1.302,,,2595
Switzerland,2021-10-18,B.1.1.277,0,0.0,2595
Switzerland,2021-10-18,B.1.367,0,0.0,2595
Switzerland,2021-10-18,others,1,0.04,2595
Switzerland,2021-10-18,non_who,1,0.04,2595
Switzerland,2021-11-01,B.1.160,0,0.0,255
Switzerland,2021-11-01,B.1.620,0,0.0,255
Switzerland,2021-11-01,B.1.258,0,0.0,255
Switzerland,2021-11-01,B.1.221,0,0.0,255
Switzerland,2021-11-01,B.1.1.519,0,0.0,255
Switzerland,2021-11-01,B.1.177,0,0.0,255
Switzerland,2021-11-01,Beta,0,0.0,255
Switzerland,2021-11-01,Alpha,0,0.0,255
Switzerland,2021-11-01,Gamma,0,0.0,255
Switzerland,2021-11-01,Delta,255,100.0,255
Switzerland,2021-11-01,Kappa,0,0.0,255
Switzerland,2021-11-01,Epsilon,0,0.0,255
Switzerland,2021-11-01,Eta,0,0.0,255
Switzerland,2021-11-01,Iota,0,0.0,255
Switzerland,2021-11-01,Lambda,0,0.0,255
Switzerland,2021-11-01,Mu,0,0.0,255
Switzerland,2021-11-01,S:677H.Robin1,,,255
Switzerland,2021-11-01,S:677P.Pelican,0,0.0,255
Switzerland,2021-11-01,B.1.1.302,,,255
Switzerland,2021-11-01,B.1.1.277,0,0.0,255
Switzerland,2021-11-01,B.1.367,0,0.0,255
Switzerland,2021-11-01,others,0,0.0,255
Switzerland,2021-11-01,non_who,0,0.0,255
Thailand,2020-12-21,B.1.160,0,0.0,76
Thailand,2020-12-21,B.1.620,,,76
Thailand,2020-12-21,B.1.258,0,0.0,76
Thailand,2020-12-21,B.1.221,,,76
Thailand,2020-12-21,B.1.1.519,,,76
Thailand,2020-12-21,B.1.177,1,1.32,76
Thailand,2020-12-21,Beta,0,0.0,76
Thailand,2020-12-21,Alpha,0,0.0,76
Thailand,2020-12-21,Gamma,0,0.0,76
Thailand,2020-12-21,Delta,0,0.0,76
Thailand,2020-12-21,Kappa,0,0.0,76
Thailand,2020-12-21,Epsilon,,,76
Thailand,2020-12-21,Eta,0,0.0,76
Thailand,2020-12-21,Iota,,,76
Thailand,2020-12-21,Lambda,,,76
Thailand,2020-12-21,Mu,,,76
Thailand,2020-12-21,S:677H.Robin1,,,76
Thailand,2020-12-21,S:677P.Pelican,,,76
Thailand,2020-12-21,B.1.1.302,,,76
Thailand,2020-12-21,B.1.1.277,,,76
Thailand,2020-12-21,B.1.367,,,76
Thailand,2020-12-21,others,75,98.68,76
Thailand,2020-12-21,non_who,76,100.0,76
Thailand,2021-01-04,B.1.160,0,0.0,37
Thailand,2021-01-04,B.1.620,,,37
Thailand,2021-01-04,B.1.258,0,0.0,37
Thailand,2021-01-04,B.1.221,,,37
Thailand,2021-01-04,B.1.1.519,,,37
Thailand,2021-01-04,B.1.177,0,0.0,37
Thailand,2021-01-04,Beta,0,0.0,37
Thailand,2021-01-04,Alpha,1,2.7,37
Thailand,2021-01-04,Gamma,0,0.0,37
Thailand,2021-01-04,Delta,0,0.0,37
Thailand,2021-01-04,Kappa,0,0.0,37
Thailand,2021-01-04,Epsilon,,,37
Thailand,2021-01-04,Eta,0,0.0,37
Thailand,2021-01-04,Iota,,,37
Thailand,2021-01-04,Lambda,,,37
Thailand,2021-01-04,Mu,,,37
Thailand,2021-01-04,S:677H.Robin1,,,37
Thailand,2021-01-04,S:677P.Pelican,,,37
Thailand,2021-01-04,B.1.1.302,,,37
Thailand,2021-01-04,B.1.1.277,,,37
Thailand,2021-01-04,B.1.367,,,37
Thailand,2021-01-04,others,36,97.3,37
Thailand,2021-01-04,non_who,36,97.3,37
Thailand,2021-01-11,B.1.160,0,0.0,49
Thailand,2021-01-11,B.1.620,,,49
Thailand,2021-01-11,B.1.258,0,0.0,49
Thailand,2021-01-11,B.1.221,,,49
Thailand,2021-01-11,B.1.1.519,,,49
Thailand,2021-01-11,B.1.177,0,0.0,49
Thailand,2021-01-11,Beta,0,0.0,49
Thailand,2021-01-11,Alpha,2,4.08,49
Thailand,2021-01-11,Gamma,0,0.0,49
Thailand,2021-01-11,Delta,3,6.12,49
Thailand,2021-01-11,Kappa,0,0.0,49
Thailand,2021-01-11,Epsilon,,,49
Thailand,2021-01-11,Eta,0,0.0,49
Thailand,2021-01-11,Iota,,,49
Thailand,2021-01-11,Lambda,,,49
Thailand,2021-01-11,Mu,,,49
Thailand,2021-01-11,S:677H.Robin1,,,49
Thailand,2021-01-11,S:677P.Pelican,,,49
Thailand,2021-01-11,B.1.1.302,,,49
Thailand,2021-01-11,B.1.1.277,,,49
Thailand,2021-01-11,B.1.367,,,49
Thailand,2021-01-11,others,44,89.8,49
Thailand,2021-01-11,non_who,44,89.8,49
Thailand,2021-01-25,B.1.160,0,0.0,32
Thailand,2021-01-25,B.1.620,,,32
Thailand,2021-01-25,B.1.258,0,0.0,32
Thailand,2021-01-25,B.1.221,,,32
Thailand,2021-01-25,B.1.1.519,,,32
Thailand,2021-01-25,B.1.177,0,0.0,32
Thailand,2021-01-25,Beta,0,0.0,32
Thailand,2021-01-25,Alpha,3,9.38,32
Thailand,2021-01-25,Gamma,0,0.0,32
Thailand,2021-01-25,Delta,0,0.0,32
Thailand,2021-01-25,Kappa,0,0.0,32
Thailand,2021-01-25,Epsilon,,,32
Thailand,2021-01-25,Eta,0,0.0,32
Thailand,2021-01-25,Iota,,,32
Thailand,2021-01-25,Lambda,,,32
Thailand,2021-01-25,Mu,,,32
Thailand,2021-01-25,S:677H.Robin1,,,32
Thailand,2021-01-25,S:677P.Pelican,,,32
Thailand,2021-01-25,B.1.1.302,,,32
Thailand,2021-01-25,B.1.1.277,,,32
Thailand,2021-01-25,B.1.367,,,32
Thailand,2021-01-25,others,29,90.62,32
Thailand,2021-01-25,non_who,29,90.62,32
Thailand,2021-02-08,B.1.160,0,0.0,33
Thailand,2021-02-08,B.1.620,,,33
Thailand,2021-02-08,B.1.258,0,0.0,33
Thailand,2021-02-08,B.1.221,,,33
Thailand,2021-02-08,B.1.1.519,,,33
Thailand,2021-02-08,B.1.177,1,3.03,33
Thailand,2021-02-08,Beta,2,6.06,33
Thailand,2021-02-08,Alpha,6,18.18,33
Thailand,2021-02-08,Gamma,0,0.0,33
Thailand,2021-02-08,Delta,0,0.0,33
Thailand,2021-02-08,Kappa,0,0.0,33
Thailand,2021-02-08,Epsilon,,,33
Thailand,2021-02-08,Eta,0,0.0,33
Thailand,2021-02-08,Iota,,,33
Thailand,2021-02-08,Lambda,,,33
Thailand,2021-02-08,Mu,,,33
Thailand,2021-02-08,S:677H.Robin1,,,33
Thailand,2021-02-08,S:677P.Pelican,,,33
Thailand,2021-02-08,B.1.1.302,,,33
Thailand,2021-02-08,B.1.1.277,,,33
Thailand,2021-02-08,B.1.367,,,33
Thailand,2021-02-08,others,24,72.73,33
Thailand,2021-02-08,non_who,25,75.76,33
Thailand,2021-02-22,B.1.160,0,0.0,108
Thailand,2021-02-22,B.1.620,,,108
Thailand,2021-02-22,B.1.258,1,0.93,108
Thailand,2021-02-22,B.1.221,,,108
Thailand,2021-02-22,B.1.1.519,,,108
Thailand,2021-02-22,B.1.177,0,0.0,108
Thailand,2021-02-22,Beta,2,1.85,108
Thailand,2021-02-22,Alpha,11,10.19,108
Thailand,2021-02-22,Gamma,0,0.0,108
Thailand,2021-02-22,Delta,0,0.0,108
Thailand,2021-02-22,Kappa,0,0.0,108
Thailand,2021-02-22,Epsilon,,,108
Thailand,2021-02-22,Eta,2,1.85,108
Thailand,2021-02-22,Iota,,,108
Thailand,2021-02-22,Lambda,,,108
Thailand,2021-02-22,Mu,,,108
Thailand,2021-02-22,S:677H.Robin1,,,108
Thailand,2021-02-22,S:677P.Pelican,,,108
Thailand,2021-02-22,B.1.1.302,,,108
Thailand,2021-02-22,B.1.1.277,,,108
Thailand,2021-02-22,B.1.367,,,108
Thailand,2021-02-22,others,92,85.18,108
Thailand,2021-02-22,non_who,93,86.11,108
Thailand,2021-03-22,B.1.160,0,0.0,33
Thailand,2021-03-22,B.1.620,,,33
Thailand,2021-03-22,B.1.258,0,0.0,33
Thailand,2021-03-22,B.1.221,,,33
Thailand,2021-03-22,B.1.1.519,,,33
Thailand,2021-03-22,B.1.177,0,0.0,33
Thailand,2021-03-22,Beta,3,9.09,33
Thailand,2021-03-22,Alpha,5,15.15,33
Thailand,2021-03-22,Gamma,0,0.0,33
Thailand,2021-03-22,Delta,0,0.0,33
Thailand,2021-03-22,Kappa,0,0.0,33
Thailand,2021-03-22,Epsilon,,,33
Thailand,2021-03-22,Eta,0,0.0,33
Thailand,2021-03-22,Iota,,,33
Thailand,2021-03-22,Lambda,,,33
Thailand,2021-03-22,Mu,,,33
Thailand,2021-03-22,S:677H.Robin1,,,33
Thailand,2021-03-22,S:677P.Pelican,,,33
Thailand,2021-03-22,B.1.1.302,,,33
Thailand,2021-03-22,B.1.1.277,,,33
Thailand,2021-03-22,B.1.367,,,33
Thailand,2021-03-22,others,25,75.76,33
Thailand,2021-03-22,non_who,25,75.76,33
Thailand,2021-04-19,B.1.160,0,0.0,127
Thailand,2021-04-19,B.1.620,,,127
Thailand,2021-04-19,B.1.258,0,0.0,127
Thailand,2021-04-19,B.1.221,,,127
Thailand,2021-04-19,B.1.1.519,,,127
Thailand,2021-04-19,B.1.177,0,0.0,127
Thailand,2021-04-19,Beta,1,0.79,127
Thailand,2021-04-19,Alpha,115,90.55,127
Thailand,2021-04-19,Gamma,1,0.79,127
Thailand,2021-04-19,Delta,2,1.57,127
Thailand,2021-04-19,Kappa,0,0.0,127
Thailand,2021-04-19,Epsilon,,,127
Thailand,2021-04-19,Eta,0,0.0,127
Thailand,2021-04-19,Iota,,,127
Thailand,2021-04-19,Lambda,,,127
Thailand,2021-04-19,Mu,,,127
Thailand,2021-04-19,S:677H.Robin1,,,127
Thailand,2021-04-19,S:677P.Pelican,,,127
Thailand,2021-04-19,B.1.1.302,,,127
Thailand,2021-04-19,B.1.1.277,,,127
Thailand,2021-04-19,B.1.367,,,127
Thailand,2021-04-19,others,8,6.3,127
Thailand,2021-04-19,non_who,8,6.3,127
Thailand,2021-05-03,B.1.160,0,0.0,99
Thailand,2021-05-03,B.1.620,,,99
Thailand,2021-05-03,B.1.258,0,0.0,99
Thailand,2021-05-03,B.1.221,,,99
Thailand,2021-05-03,B.1.1.519,,,99
Thailand,2021-05-03,B.1.177,0,0.0,99
Thailand,2021-05-03,Beta,0,0.0,99
Thailand,2021-05-03,Alpha,95,95.96,99
Thailand,2021-05-03,Gamma,0,0.0,99
Thailand,2021-05-03,Delta,1,1.01,99
Thailand,2021-05-03,Kappa,1,1.01,99
Thailand,2021-05-03,Epsilon,,,99
Thailand,2021-05-03,Eta,0,0.0,99
Thailand,2021-05-03,Iota,,,99
Thailand,2021-05-03,Lambda,,,99
Thailand,2021-05-03,Mu,,,99
Thailand,2021-05-03,S:677H.Robin1,,,99
Thailand,2021-05-03,S:677P.Pelican,,,99
Thailand,2021-05-03,B.1.1.302,,,99
Thailand,2021-05-03,B.1.1.277,,,99
Thailand,2021-05-03,B.1.367,,,99
Thailand,2021-05-03,others,2,2.02,99
Thailand,2021-05-03,non_who,2,2.02,99
Thailand,2021-05-17,B.1.160,0,0.0,588
Thailand,2021-05-17,B.1.620,,,588
Thailand,2021-05-17,B.1.258,0,0.0,588
Thailand,2021-05-17,B.1.221,,,588
Thailand,2021-05-17,B.1.1.519,,,588
Thailand,2021-05-17,B.1.177,0,0.0,588
Thailand,2021-05-17,Beta,24,4.08,588
Thailand,2021-05-17,Alpha,492,83.67,588
Thailand,2021-05-17,Gamma,0,0.0,588
Thailand,2021-05-17,Delta,58,9.86,588
Thailand,2021-05-17,Kappa,0,0.0,588
Thailand,2021-05-17,Epsilon,,,588
Thailand,2021-05-17,Eta,0,0.0,588
Thailand,2021-05-17,Iota,,,588
Thailand,2021-05-17,Lambda,,,588
Thailand,2021-05-17,Mu,,,588
Thailand,2021-05-17,S:677H.Robin1,,,588
Thailand,2021-05-17,S:677P.Pelican,,,588
Thailand,2021-05-17,B.1.1.302,,,588
Thailand,2021-05-17,B.1.1.277,,,588
Thailand,2021-05-17,B.1.367,,,588
Thailand,2021-05-17,others,14,2.39,588
Thailand,2021-05-17,non_who,14,2.39,588
Thailand,2021-05-31,B.1.160,0,0.0,607
Thailand,2021-05-31,B.1.620,,,607
Thailand,2021-05-31,B.1.258,0,0.0,607
Thailand,2021-05-31,B.1.221,,,607
Thailand,2021-05-31,B.1.1.519,,,607
Thailand,2021-05-31,B.1.177,0,0.0,607
Thailand,2021-05-31,Beta,10,1.65,607
Thailand,2021-05-31,Alpha,509,83.86,607
Thailand,2021-05-31,Gamma,0,0.0,607
Thailand,2021-05-31,Delta,67,11.04,607
Thailand,2021-05-31,Kappa,0,0.0,607
Thailand,2021-05-31,Epsilon,,,607
Thailand,2021-05-31,Eta,0,0.0,607
Thailand,2021-05-31,Iota,,,607
Thailand,2021-05-31,Lambda,,,607
Thailand,2021-05-31,Mu,,,607
Thailand,2021-05-31,S:677H.Robin1,,,607
Thailand,2021-05-31,S:677P.Pelican,,,607
Thailand,2021-05-31,B.1.1.302,,,607
Thailand,2021-05-31,B.1.1.277,,,607
Thailand,2021-05-31,B.1.367,,,607
Thailand,2021-05-31,others,21,3.45,607
Thailand,2021-05-31,non_who,21,3.45,607
Thailand,2021-06-14,B.1.160,0,0.0,217
Thailand,2021-06-14,B.1.620,,,217
Thailand,2021-06-14,B.1.258,0,0.0,217
Thailand,2021-06-14,B.1.221,,,217
Thailand,2021-06-14,B.1.1.519,,,217
Thailand,2021-06-14,B.1.177,0,0.0,217
Thailand,2021-06-14,Beta,0,0.0,217
Thailand,2021-06-14,Alpha,157,72.35,217
Thailand,2021-06-14,Gamma,0,0.0,217
Thailand,2021-06-14,Delta,60,27.65,217
Thailand,2021-06-14,Kappa,0,0.0,217
Thailand,2021-06-14,Epsilon,,,217
Thailand,2021-06-14,Eta,0,0.0,217
Thailand,2021-06-14,Iota,,,217
Thailand,2021-06-14,Lambda,,,217
Thailand,2021-06-14,Mu,,,217
Thailand,2021-06-14,S:677H.Robin1,,,217
Thailand,2021-06-14,S:677P.Pelican,,,217
Thailand,2021-06-14,B.1.1.302,,,217
Thailand,2021-06-14,B.1.1.277,,,217
Thailand,2021-06-14,B.1.367,,,217
Thailand,2021-06-14,others,0,0.0,217
Thailand,2021-06-14,non_who,0,0.0,217
Thailand,2021-06-28,B.1.160,0,0.0,375
Thailand,2021-06-28,B.1.620,,,375
Thailand,2021-06-28,B.1.258,0,0.0,375
Thailand,2021-06-28,B.1.221,,,375
Thailand,2021-06-28,B.1.1.519,,,375
Thailand,2021-06-28,B.1.177,0,0.0,375
Thailand,2021-06-28,Beta,11,2.93,375
Thailand,2021-06-28,Alpha,176,46.93,375
Thailand,2021-06-28,Gamma,0,0.0,375
Thailand,2021-06-28,Delta,186,49.6,375
Thailand,2021-06-28,Kappa,0,0.0,375
Thailand,2021-06-28,Epsilon,,,375
Thailand,2021-06-28,Eta,0,0.0,375
Thailand,2021-06-28,Iota,,,375
Thailand,2021-06-28,Lambda,,,375
Thailand,2021-06-28,Mu,,,375
Thailand,2021-06-28,S:677H.Robin1,,,375
Thailand,2021-06-28,S:677P.Pelican,,,375
Thailand,2021-06-28,B.1.1.302,,,375
Thailand,2021-06-28,B.1.1.277,,,375
Thailand,2021-06-28,B.1.367,,,375
Thailand,2021-06-28,others,2,0.54,375
Thailand,2021-06-28,non_who,2,0.54,375
Thailand,2021-07-12,B.1.160,0,0.0,195
Thailand,2021-07-12,B.1.620,,,195
Thailand,2021-07-12,B.1.258,0,0.0,195
Thailand,2021-07-12,B.1.221,,,195
Thailand,2021-07-12,B.1.1.519,,,195
Thailand,2021-07-12,B.1.177,0,0.0,195
Thailand,2021-07-12,Beta,3,1.54,195
Thailand,2021-07-12,Alpha,56,28.72,195
Thailand,2021-07-12,Gamma,0,0.0,195
Thailand,2021-07-12,Delta,136,69.74,195
Thailand,2021-07-12,Kappa,0,0.0,195
Thailand,2021-07-12,Epsilon,,,195
Thailand,2021-07-12,Eta,0,0.0,195
Thailand,2021-07-12,Iota,,,195
Thailand,2021-07-12,Lambda,,,195
Thailand,2021-07-12,Mu,,,195
Thailand,2021-07-12,S:677H.Robin1,,,195
Thailand,2021-07-12,S:677P.Pelican,,,195
Thailand,2021-07-12,B.1.1.302,,,195
Thailand,2021-07-12,B.1.1.277,,,195
Thailand,2021-07-12,B.1.367,,,195
Thailand,2021-07-12,others,0,0.0,195
Thailand,2021-07-12,non_who,0,0.0,195
Thailand,2021-07-26,B.1.160,0,0.0,498
Thailand,2021-07-26,B.1.620,,,498
Thailand,2021-07-26,B.1.258,0,0.0,498
Thailand,2021-07-26,B.1.221,,,498
Thailand,2021-07-26,B.1.1.519,,,498
Thailand,2021-07-26,B.1.177,0,0.0,498
Thailand,2021-07-26,Beta,15,3.01,498
Thailand,2021-07-26,Alpha,145,29.12,498
Thailand,2021-07-26,Gamma,0,0.0,498
Thailand,2021-07-26,Delta,336,67.47,498
Thailand,2021-07-26,Kappa,0,0.0,498
Thailand,2021-07-26,Epsilon,,,498
Thailand,2021-07-26,Eta,0,0.0,498
Thailand,2021-07-26,Iota,,,498
Thailand,2021-07-26,Lambda,,,498
Thailand,2021-07-26,Mu,,,498
Thailand,2021-07-26,S:677H.Robin1,,,498
Thailand,2021-07-26,S:677P.Pelican,,,498
Thailand,2021-07-26,B.1.1.302,,,498
Thailand,2021-07-26,B.1.1.277,,,498
Thailand,2021-07-26,B.1.367,,,498
Thailand,2021-07-26,others,2,0.4,498
Thailand,2021-07-26,non_who,2,0.4,498
Thailand,2021-08-09,B.1.160,0,0.0,247
Thailand,2021-08-09,B.1.620,,,247
Thailand,2021-08-09,B.1.258,0,0.0,247
Thailand,2021-08-09,B.1.221,,,247
Thailand,2021-08-09,B.1.1.519,,,247
Thailand,2021-08-09,B.1.177,0,0.0,247
Thailand,2021-08-09,Beta,1,0.4,247
Thailand,2021-08-09,Alpha,48,19.43,247
Thailand,2021-08-09,Gamma,0,0.0,247
Thailand,2021-08-09,Delta,197,79.76,247
Thailand,2021-08-09,Kappa,0,0.0,247
Thailand,2021-08-09,Epsilon,,,247
Thailand,2021-08-09,Eta,0,0.0,247
Thailand,2021-08-09,Iota,,,247
Thailand,2021-08-09,Lambda,,,247
Thailand,2021-08-09,Mu,,,247
Thailand,2021-08-09,S:677H.Robin1,,,247
Thailand,2021-08-09,S:677P.Pelican,,,247
Thailand,2021-08-09,B.1.1.302,,,247
Thailand,2021-08-09,B.1.1.277,,,247
Thailand,2021-08-09,B.1.367,,,247
Thailand,2021-08-09,others,1,0.41,247
Thailand,2021-08-09,non_who,1,0.41,247
Thailand,2021-08-23,B.1.160,0,0.0,252
Thailand,2021-08-23,B.1.620,,,252
Thailand,2021-08-23,B.1.258,0,0.0,252
Thailand,2021-08-23,B.1.221,,,252
Thailand,2021-08-23,B.1.1.519,,,252
Thailand,2021-08-23,B.1.177,0,0.0,252
Thailand,2021-08-23,Beta,1,0.4,252
Thailand,2021-08-23,Alpha,44,17.46,252
Thailand,2021-08-23,Gamma,0,0.0,252
Thailand,2021-08-23,Delta,206,81.75,252
Thailand,2021-08-23,Kappa,0,0.0,252
Thailand,2021-08-23,Epsilon,,,252
Thailand,2021-08-23,Eta,0,0.0,252
Thailand,2021-08-23,Iota,,,252
Thailand,2021-08-23,Lambda,,,252
Thailand,2021-08-23,Mu,,,252
Thailand,2021-08-23,S:677H.Robin1,,,252
Thailand,2021-08-23,S:677P.Pelican,,,252
Thailand,2021-08-23,B.1.1.302,,,252
Thailand,2021-08-23,B.1.1.277,,,252
Thailand,2021-08-23,B.1.367,,,252
Thailand,2021-08-23,others,1,0.39,252
Thailand,2021-08-23,non_who,1,0.39,252
Thailand,2021-09-06,B.1.160,0,0.0,271
Thailand,2021-09-06,B.1.620,,,271
Thailand,2021-09-06,B.1.258,0,0.0,271
Thailand,2021-09-06,B.1.221,,,271
Thailand,2021-09-06,B.1.1.519,,,271
Thailand,2021-09-06,B.1.177,0,0.0,271
Thailand,2021-09-06,Beta,3,1.11,271
Thailand,2021-09-06,Alpha,10,3.69,271
Thailand,2021-09-06,Gamma,0,0.0,271
Thailand,2021-09-06,Delta,257,94.83,271
Thailand,2021-09-06,Kappa,0,0.0,271
Thailand,2021-09-06,Epsilon,,,271
Thailand,2021-09-06,Eta,0,0.0,271
Thailand,2021-09-06,Iota,,,271
Thailand,2021-09-06,Lambda,,,271
Thailand,2021-09-06,Mu,,,271
